mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__splitter,param_model__criterion,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
1.6067214012145996,0.012427330017089844,0.1512458324432373,0.0011661052703857422,best,gini,"{'model__splitter': 'best', 'model__criterion': 'gini'}",0.5933643453592339,0.5999225575169675,0.5966434514381007,0.0032791060788668336,6
0.8800857067108154,0.0008151531219482422,0.16511762142181396,0.013615250587463379,random,gini,"{'model__splitter': 'random', 'model__criterion': 'gini'}",0.6360307847113689,0.6386827250902626,0.6373567549008157,0.0013259701894468567,3
2.8520619869232178,0.0868532657623291,0.14832067489624023,0.0003032684326171875,best,entropy,"{'model__splitter': 'best', 'model__criterion': 'entropy'}",0.6258511725867533,0.6350131265144541,0.6304321495506037,0.004580976963850403,5
0.8533118963241577,0.0036848783493041992,0.15116345882415771,0.0005055665969848633,random,entropy,"{'model__splitter': 'random', 'model__criterion': 'entropy'}",0.639569524121852,0.6410029510200492,0.6402862375709506,0.0007167134490986271,1
2.7021327018737793,0.04584813117980957,0.14490437507629395,0.000156402587890625,best,log_loss,"{'model__splitter': 'best', 'model__criterion': 'log_loss'}",0.6270581127092015,0.6373011380157116,0.6321796253624565,0.005121512653255056,4
0.8094266653060913,0.006409764289855957,0.14829814434051514,0.0011278390884399414,random,log_loss,"{'model__splitter': 'random', 'model__criterion': 'log_loss'}",0.6417994856448327,0.6385226521395385,0.6401610688921856,0.0016384167526470872,2
